John,1,46,O Nathanael phendǎs lesqe: — te inklel vareso laćho andar o Nazaret?! O Filip phendǎs lesqe: — Av haj dikh!
John,1,47,"O Isus dikhlǎs le Nathanaelos kaj avelas Lesθe haj phendǎs pala lesθe: — Dikh, jekh ćaćo israelito ande savesθe na‑i xoxaipen!"
John,1,48,"O Nathanael pućhlǎs Les: — Katar ʒanes man? O Isus phendǎs lesqe: — Dikhlem tut kana beśesas telal o smokino, anglal te del tut muj o Filip."
John,1,49,"O Nathanael phendǎs Lesqe: — Rabi , Tu san o Ćhavo le Devlesqo, Tu san o le Israelosqo!"
John,1,50,O Isus phendǎs lesqe: — Pakǎs kadaja sosqe phendem tuqe ke dikhlem tut telal o smokino? Dikhesa bukǎ maj bare desar kadala!
John,1,51,"Vov maj phendǎs: — Ćaćes, ćaćes phenav tumenqe ke dikhena o ćeri putardo haj le Devlesqe ïnʒeren sar ʒan opre haj tele p‑o Ćhavo le Manuśesqo!"
John,2,1,O trinto ges kerdǎs pes jekh biav and‑o gav Kana katar e Galilea. E daj le Isusosqi sas kothe.
John,2,2,K‑o biav sas akharde vi o Isus Pesqe ućenićença.
John,2,3,"Kana na maj sas mol, e daj le Isusosqi phendǎs Lesqe: — Na maj si len mol."
John,2,4,"O Isus phendǎs laqe: — Ʒuvlie, sosqe phenes Manqe? Na‑i Mirri buki. Na avilǎs Mirri vrǎma."
John,2,5,Lesqi daj phendǎs le sluźitorenqe: — Keren sǎ so phenela tumenqe Vov!
John,2,6,"Sas kothe śov pirǎ paněsqe kerde andar barresθe, sar si and‑e tradicia xalaimasqi k‑ol . Ande fiesavi piri ʒanas 80‑120 litrǎ."
John,2,7,O Isus phendǎs lenqe: — Pheren ol pirǎ paněça! Thaj von pherde len ʒi k‑o muj.
John,2,8,Atunći Vov phendǎs lenqe: — Akana ankalaven andar lenθe thaj ingeren le baresqe le biavesqo! Thaj von ingerde lesqe.
John,2,9,"O baro le biavesqo piel andar o pani kodova kaj sas kerdo mol (vov ći ʒanelas kaθar si, tha' ol sluźitorǎ kaj ankalavdenas o pani ʒanenas), akharel le ʒamutres (le mirelos)"
John,2,10,"thaj phenel lesqe: — Orso manuś anel k‑e sinia maj anglal e maj laćhi mol, pala kodoja, pala so ol manuśa pile but, anel e mol kaj na si sa kadja laćhi. Tha' tu ʒi akana thodǎn rigaθe e mol laćhi!"
John,2,11,"O Isus kerdǎs kadava angluno semno ande Kana katar e Galilea, sikavdǎs Pesqi slava thaj Pesqe ućenićǎ pakǎjle ande Lesθe."
John,2,12,"Pala kodoja gelo k‑o Kapernaum khethanes Pesqa dajaça, Pesqe phralença thaj Pesqe ućenićença, tha' kothe ći aćhile but gesa. O Isus naśavel le manuśen kaj bikinen k‑o Templo"
John,2,13,E le sas paśe kadja ke o Isus gelo k‑o Jerusalim.
John,2,14,"Vov dikhlǎs k‑o Templo le manuśen kaj bikinenas guruven, bakrǎn thaj golumburěn thaj le manuśen kaj paruvenas love sar beśenas penqe meselǎnça."
John,2,15,"Kerdǎs jekh dorǎça, ankalavdǎs avri andar i bar le Templosqi savorren, thaj vi le bakrǎn thaj le guruven. Peravdǎs ol meselǎ le manuśenqe kaj paruvenas love thaj ćhudinǎs telal lenqe love."
John,2,16,Thaj kodolenqe kaj bikinenas golomburi phendǎs lenqe: — Te len kadala bukǎ kathar! Na maj keren andar o Kher Mirre Dadesqo jekh kher bikinimasqo!
John,2,17,Pesqe ućenićǎ anenas penqe godǎθe ke sas xramosardo: „Kadja but dukhal Man anda Kiro Kher ke phabarela Man andral.”
John,2,18,Atunći ol pućhle Les: — ⌞Kon pakǎs ke san⌟ te keres kadala? Sikav amenqe jekh semno!
John,2,19,"O Isus phendǎs lenqe: — Peraven kadava Templo, thaj ande trin gesa Me vazdava les palem!"
John,2,20,"Ol judea phende Lesqe: — Kadava Templo sas kerdo ande 46 berśa, thaj Tu vazdesa les palem ande trin gesa?"
John,2,21,Tha' o Isus delas duma anda o templo Pesqe truposqo.
John,2,22,"Atunći kana Vov ʒivdilo andar ol mule, Pesqe ućenićǎ ande penqe godǎθe ke phendǎsas kadala thaj pakǎjle and‑o Lil le Devlesqo thaj so phendǎs o Isus. O Isus prinʒarel le manuśenqo ilo"
John,2,23,"Sode beślǎs o Isus and‑o Jerusalim, kana inkerelas pes e , but pakǎjle ande Lesθe, ke dikhenas so semnurǎ kerel."
John,2,24,"Tha' o Isus na pakǎlas and‑ol manuśa, ke prinʒarelas len savorren"
John,2,25,"thaj na trebalas kaj varekon te phenel Lesqe anda ol manuśa, ke Vov ʒanelas so si and‑o ilo le manuśesqo."
John,3,1,"Sas jekh fariseo kaj bućholas Nikodim, jekh baro le ."
John,3,2,"Kadava avilo k‑o Isus, ratǎl, thaj phendǎs Lesqe: — , ʒanas ke Tu san jekh avilo le Devlesθar, sosqe khonik na daśtil te kerel kadala semnurǎ kaj keres len Tu, ʒi kana na‑i o Del leça."
John,3,3,"O Isus phendǎs lesqe: — Ćaćes, ćaćes phenav tuqe, kana varekon na kerdǒl palem, na daśtil te dikhel o le Devlesqo!"
John,3,4,O Nikodim phendǎs Lesqe: — Sar daśtil jekh manuś phuro te maj kerdǒl? Daśtil vov te ʒal palem and‑o per pesqe dajaqo thaj te avel kerdo?
John,3,5,"O Isus phendǎs lesqe: — Ćaćes, ćaćes phenav tuqe, kana varekon na kerdǒl pes andar o pani haj andar o Duho, na daśtil te aresel and‑o Thagaripen le Devlesqo."
John,3,6,"So si kerdo andar o manuś, manuś si, thaj so si kerdo andar o Duho, duho si."
John,3,7,"Te na aćhos kadja, ke phendem tuqe: „Si te aven kerde palem!”"
John,3,8,"E balval phurdel kaj kamel, thaj aśunes la, tha' na ʒanes kaθar avel thaj kaj ʒal. Sa kadja si vi kana jekh manuś si kerdo andar o Duho."
John,3,9,O Nikodim phendǎs Lesqe: — Sar daśtin te keren pen kadala?
John,3,10,O Isus phendǎs lesqe: — Tu san o le Israelosqo thaj na ʒanes kadala bukǎ?
John,3,11,"Ćaćes, ćaćes phenav tuqe ke ame das duma so ame ʒanas thaj phenas o ćaćipen pala so ame dikhlǎm, tha' tume na pakǎn so phenas ame."
John,3,12,"Vi kana phendem tumenqe pala ol phuvǎqe bukǎ, tume na pakǎn. Sar pakǎna kana phenava tumenqe pala e ćerosqe bukǎ?!"
John,3,13,"⌞Khonik na ʒanel sar si and‑o ćeri, sosqe⌟ khonik na uśtilǎs k‑o ćeri. Tha' kodova kaj avilo andar o ćeri, o Ćhavo le Manuśesqo, Vov ʒanel."
John,3,14,"Thaj kadja sar o Mojse vazdǎs le sapes and‑o mulano than, sa kadja si te avel vazdino vi o Ćhavo le Manuśesqo,"
John,3,15,kaj orkon pakǎl ande Lesθe te ʒivel bi te merel.
John,3,16,"Ke kadja but jubisardǎs o Del la lumǎ, ke dinǎs Pesqe korkorre Ćhaves, kadja ke orkon pakǎl ande Lesθe te na pes, haj te avel les ʒivipen bimerimasqo."
John,3,17,Ke o Del na bićhaldǎs Pesqe Ćhaves and‑e lumǎ kaś te krisinǎrel la. Vov bićhaldǎs Les kaś te xastral e lumǎ maśkar Lesθe.
John,3,18,"Kodova kaj pakǎl ande Lesθe na si krisinǎrdo. Tha' kodova kaj na pakǎl, aba sas krisinǎrdo, sosqe na pakǎjlo and‑o Anav le korkorre Ćhavesqo le Devlesqo."
John,3,19,"Von si krisinǎrde sosqe e avili and‑e lumǎ, tha' le manuśen ćajlǒlas len o tunǎriko maj but sar e dud, sosqe kerenas nasulimata."
John,3,20,"Sosqe orkon kerel nasulimata na kamel i dud thaj na avel k‑e dud, kaś te na dikhel pes so kerel."
John,3,21,"Thaj kodova kaj ʒivel pala o ćaćipen, avel k‑e dud, kaś te dikhel pes ke orso kerel, si kerdo and‑o Del. O Joan palem del duma anda o Isus"
John,3,22,"Pala kadaja, o Isus thaj Pesqe ućenićǎ avile and‑e . Vov beśelas lença kothe thaj bolelas ⌞and‑o pani⌟."
John,3,23,"O Joan bolelas vi vov and‑o Enon, paś‑o Salim, ke kothe sas but pani, thaj ol manuśa avenas te aven bolde,"
John,3,24,sosqe o Joan na sas ïnkä phandado.
John,3,25,Thaj varesode ućenićǎ le Joanosqe haj jekh xale pen pala o xalaipen.
John,3,26,"Avile k‑o Joan thaj phende lesqe: — , dikh ke Kodova kaj sas kothe tuça intǎl le Jordanosθe, Kodova kaj tu dinǎn duma pala Lesθe, bolel vi Vov thaj sǎ ol manuśa ʒan Lesθe!"
John,3,27,O Joan phendǎs lenqe: — O manuś daśtil te lel numaj so si lesqe dino opral andar o ćeri.
John,3,28,"Vi tume aśunden kana phendem: „Na sem me o Hristos, tha' me sem bićhaldo anglal Lesθe.”"
John,3,29,"⌞O Isus si sar jekh ʒamutro (mirelo) thaj me sem Lesqo amal. K‑o biav, ⌟ e bori (mirjasa) si le ʒamutresqi (le mirelosqi). Tha' o amal le ʒamutresqo (le mirelosqo), kaj beśel haj aśunel, lośarel pes but kana aśunel lesqo muj: kadja ke vi me lośarav man but akana."
John,3,30,O Isus si te barǒl haj me te tiknǎrav man. Kodova kaj avel opral
John,3,31,Kodova kaj avel opral si maj opral savorrenθar thaj kodova kaj si phuvǎθar si phuvǎqo thaj del duma anda ol bukǎ la phuvǎqe. Kodova kaj avel andar o ćeri si maj opral savorrenθar.
John,3,32,"Vov phenel so dikhlǎs thaj aśundǎs, tha' khonik na pakǎl Les."
John,3,33,"Kon pakǎl so phenel Vov, prinʒanel ke o Del si ćaćo."
John,3,34,"Sosqe Kodova kaj bićhaldǎs Les o Del, phenel so del duma o Del, sosqe o Del na del Lesqe numaj jekh kotor andar o Duho."
John,3,35,O Dad jubil Pesqe Ćhaves thaj dinǎs savorre bukǎ pe Lesqo vast.
John,3,36,"Kon pakǎl and‑o Ćhavo si les ʒivipen bimerimasqo, haj kon na pakǎl and‑o Ćhavo, na dikhela o ʒivipen, thaj e xoli le Devlesqi aćhola pe lesθe."
John,4,1,"Kana o Isus aśundǎs ke ol farisea ʒanen ke Vov kerel maj but ućenićǎ sar o Joan thaj bolel len,"
John,4,2,"(tha' na Vov bolelas, Lesqe ućenićǎ bolenas),"
John,4,3,telǎrdo andar e thaj irisajlo palem and‑e Galilea.
John,4,4,Tha' sas te nakhel andar e Samaria.
John,4,5,"Kadja ke areslo and‑o foro Sihar, and‑e Samaria, kaj sas paśal o than savo o Jakov dinǎs les pesqe ćhavesqe, le Josifosqe."
John,4,6,"Kothe sas e xaning le Jakovosqi. O Isus, khino katar o drom, beślo paśa e xaning. Sas kam k‑o mesmeri."
John,4,7,"Jekh ʒuvli othar, andar e Samaria, avili te ankalavel pani. O Isus phendǎs laqe: — De Man pani te piav!"
John,4,8,Lesqe ućenićǎ gelesas and‑o foro te kinen xamasqo.
John,4,9,"E samaritǎnka phendǎs Lesqe: — Sar Tu, kaj san , manges manθar te pies pani? Manθar, jekh ʒuvli samaritǎnka?! (Ke ol judea na kamenas te avel len khanći le samaritença.)"
John,4,10,"O Isus phendǎs laqe: — Kana tu prinʒaresas so kamel te del tut o Del thaj kon sem Me kaj phenav tuqe: „De Man te piav!”, atunći tu manglǎnas Manθar thaj Me dinemas tut pani ʒivdo."
John,4,11,"E ʒuvli phendǎs Lesqe: — Raja, na‑i Tut soça te ankalaves pani, thaj o pani and‑e xaning si but tele. Katar te avel Tut kadava ʒivdo pani?!"
John,4,12,"San Tu maj baro sar amaro angluno dad, o Jakov, kaj dinǎs amen kadaja xaning thaj pilǎs andar laθe vi vov, vi lesqe manuśa thaj lesqe bakrǎ haj buznǎ?"
John,4,13,"O Isus phendǎs laqe: — Orkon piela andar kadava pani, palem avela lesqe truś."
John,4,14,"Tha' kodolesqe kaj piela andar o pani kaj dava les Me, nijekhvar na maj avela lesqe truś, tha' o pani kaj dava les Me avela ande lesθe jekh izvoro kaj xutel opre paněça k‑o bimerimasqo ʒivipen."
John,4,15,"E ʒuvli phendǎs: — Raja, de man vi man kadava pani, kaś te na maj avel manqe truś thaj te na maj avav ʒi kathe te ankalavav pani!"
John,4,16,"Vov phendǎs laqe: — Ʒa, akhar kire rromes thaj av parpale!"
John,4,17,"E ʒuvli phendǎs Lesqe: — Na‑i man rrom! O Isus phendǎs: — Phendǎn miśto: „Na‑i man rrom”,"
John,4,18,"sosqe panʒ rroma sas tut, tha' kodova kaça beśes akana, na‑i kiro rrom. Akana phendǎn o ćaćipen."
John,4,19,"E ʒuvli phendǎs: — Raja, dikhav ke Tu san prooroko!"
John,4,20,"Amare anglune dada le Devlesθe kathe pe kadava , thaj tume phenen ke o Jerusalim si o than kaj ol manuśa si te den ćang."
John,4,21,"O Isus amboldǎs laqe: — Pakǎ Man, ʒuvlie, ke avel o vaxt kana nići p‑o kadava plaj, nići and‑o Jerusalim na maj dena ćang angla o Dad."
John,4,22,"Tume den ćang angla kodolesθe kaj na ʒanen Les. Ame das ćang angla kodolesθe kaj ʒanas Les, sosqe o xastraipen avel katar ol ."
John,4,23,"Tha' avela o vaxt, thaj akana vi avilǎs, kana ol manuśa kaj ćaćes den ćang, den ćang angla o Dad and‑o duho thaj and‑o ćaćipen, sosqe kasave manuśen rodel o Dad."
John,4,24,"O Del si Duho, thaj kodola kaj den ćang angla Lesθe si te den ćang and‑o duho thaj and‑o ćaćipen."
John,4,25,"E ʒuvli phendǎs Lesqe: — Ʒanav ke avel o Mesia (savesqe phenel Lesqe Hristos). Kana avela Vov, phenela amenqe savorre bukǎ."
John,4,26,"O Isus phendǎs laqe: — Me, kaj dav duma tuça, Me sem o Mesia. Ol samaritenǎ pakǎn and‑o Isus"
John,4,27,"Atunći avile Lesqe ućenićǎ thaj so dikhenas? O Isus sar delas duma jekhe ʒuvlǎça. Tha', nijekh na pućhlǎs: „So rodes?” vaj „Sosqe des duma laça?”"
John,4,28,"E ʒuvli mukhlǎs laqi paněsqi piri, telǎrdi and‑o foro thaj phendǎs le manuśenqe:"
John,4,29,— Aven te dikhen jekh manuś kaj phendǎs manqe sǎ so me kerdem! Daśtil te avel Kadava o Hristos?
John,4,30,Von inkliste andar o foro thaj avenas karing Lesθe.
John,4,31,"Ʒi kana te aven ol samaritenǎ, ol ućenićǎ mangenas Les: — , le thaj xa!"
John,4,32,Tha' Vov phendǎs lenqe: — Man si man aver xamos kaj tume na ʒanen les.
John,4,33,Kadja ke ol ućenićǎ denas duma maśkar penθe: — Andǎs Lesqe varekon te xal?
John,4,34,O Isus phendǎs le ućenićenqe: — Mirro xamos si: te kerav so kamel Kodova kaj bićhaldǎs Man thaj te agordav Lesqi buki.
John,4,35,Tume phenen ke maj si śtar ćhona ʒi kana ćhinela pes o giv. Tha' Me phenav tumenqe: putaren tumare jakha thaj dikhen o giv! Vov si śuko thaj si ćhinimasqo!
John,4,36,"Kodova kaj ćhinel o giv si pokindo. Vov kidel o rodo kaj anel ʒivipen bimerimasqo, thaj kadja lośaren pen khethanes vi kodova kaj thol o giv and‑e phuv haj vi kodova kaj ćhinel les."
John,4,37,"Kadja ke si ćaćes so phenel pes: „Jekh thol o giv and‑e phuv, thaj aver ćhinel thaj kidel les!”"
John,4,38,"Me bićhaldem tumen te ćhinen o giv kothar kaj tume nići na kerden buki; aver thode and‑e phuv, thaj tume kiden."
John,4,39,But manuśa andar kodova foro pakǎjle ande Lesθe sosqe e ʒuvli phendǎs lenqe: „Phendǎs manqe sǎ so me kerdem!”
John,4,40,"Kadja ke, kana ol samaritenǎ avile Lesθe, mangle Les te aćhel lenθe. Thaj Vov aćhilo kothe duj gesa."
John,4,41,"Vi maj but manuśa pakǎjle akana ande Lesθe, sosqe aśunde Lesqe dume,"
John,4,42,"thaj phenenas la ʒuvlǎqe: — Akana ame pakǎs sosqe vi ame aśundǎm le Isusos, haj na numaj pala so phendǎn amenqe tu. Akana ʒanas ke, ćaćes, Kadava si o Xastraitori la lumǎqo! O Isus sastǎrel le ćhaves jekhe thagaresqe manuśesqo"
John,4,43,"Pala kodola duj gesa, o Isus telǎrdo kothar and‑e Galilea."
John,4,44,"Vov korkorro phendǎsas, ke jekh prooroko na‑i miśto dikhlo ande pesqo ."
John,4,45,"Tha' kana areslo and‑e Galilea, ol galileenǎ but lośajle, vaś ke dikhlesas sǎ so o Isus kerdǎs k‑o Jerusalim k‑o baro ges, sosqe vi von sasas kothe."
John,4,46,"Atunći avilo palem and‑e Kana and‑e Galilea, kaj paruvdǎs o pani and‑e mol. Kothe sas jekh manuś le thagaresqo, kaj sas les jekh ćhavo nasfalo and‑o Kapernaum."
John,4,47,"Kana kadava aśundǎs ke o Isus avilo andar e and‑e Galilea, gelo Lesθe thaj manglǎs Les te avel thaj te sastǎrel lesqe ćhaves, sosqe sas te merel."
John,4,48,"O Isus phendǎs lesqe: — Ʒi kana na dikhen semnurǎ haj bare bukǎ, nićisar na pakǎn!"
John,4,49,"O manuś phendǎs Lesqe: — Raja, av, ʒi kana na merel mo ćhavorro!"
John,4,50,"O Isus phendǎs lesqe: — Ʒa, kǒ ćhavo ʒivel! O manuś pakǎjlǎs so phendǎs lesqe o Isus thaj telǎrdo."
John,4,51,"Kana ʒalas khere, lesqe sluge avile anglal lesθe thaj phende lesqe ke lesqo ćhavo ʒivel!"
John,4,52,"Atunći vov pućhlǎs len sode sas o ćaso kana o ćhavo lǎs te avel lesqe maj miśto. Von phende lesqe: — Iʒ, k‑o jekhto ćaso, k‑o mesmeri, mukhlǎs les e febra."
John,4,53,"O dad andǎs pesqe godǐ ke atunći o Isus phendǎs lesqe, ande kodova ćaso: „kǒ ćhavo ʒivel!” Thaj pakǎjlo vi vov haj vi sǎ lesqo kher."
John,4,54,Kadava sas o dujto semno kaj kerdǎs les o Isus pala so avilo andar e Judea and‑e Galilea.
John,5,1,"Pala kadala bukǎ, sas jekh baro ges le , haj o Isus gelo k‑o Jerusalim."
John,5,2,"And‑o Jerusalim, paśal o Udar le Bakrǎnqo, si jekh pani najimasqo, kaj bućhol Bethesda, kaj si les panʒ pridvorǎ."
John,5,3,"Kathe beśenas but nasfale, kore, bange thaj manuśa kaj na aśtinas te phiren, ⌞⌞save aźukerenas kaj o pani te miśkil pes,"
John,5,4,"sosqe jekh ïnʒeri le Devlesqo delas pes tele kana haj kana and‑o pani haj miśkilas les. Haj pala kodoja, o jekhto kaj ʒalas and‑o pani, orso nasfalipen ovelas les, sastǒlas.⌟⌟"
John,5,5,Haj kothe sas jekh manuś kaj sas nasfalo de trǎnda haj oxto berśa.
John,5,6,"O Isus dikhindoj kadales sar paślǒlas p‑e targa haj, ʒanindoj ke sas nasfalo maj bute berśenθar, pućhlǎs les: — Kames te sastǒs?"
John,5,7,"O nasfalo phendǎs Lesqe: — Raja, na‑i khonik te ćhol man and‑o pani kana miśkil pes haj, ʒi kana ʒav me, ćhel pes aver anglal manθe!"
John,5,8,"O Isus phendǎs lesqe: — Uśti, vazde kiri targa haj phir!"
John,5,9,"Sigo, o manuś sastilo, vazdinǎs pesqi targa haj lǎs te phirel. Kodova ges sas Savato."
John,5,10,"Kadja, ol bare le phenenas le manuśesqe kaj sas sastǎrdo: — Si Savato. N‑aśtis te vazdes kiri targa!"
John,5,11,Tha' vov phendǎs lenqe: — Kon sastǎrdǎs man phendǎs manqe: „Vazde kiri targa haj phir!”
John,5,12,Von pućhle les: — Kon si o manuś kaj phendǎs tuqe te vazdes kiri targa haj te phires?
John,5,13,"Tha' kodova kaj sas sastǎrdo na ʒanelas kon si, sosqe o Isus gelotar maśkar ol but manuśa kaj sas ande kodova than."
John,5,14,"Pala kadala, o Isus arakhlǎs les k‑o Templo haj phendǎs lesqe: — Dikh ke sastilǎn! Te na maj keres bezex, kaj te na maj ovel vareso vi maj nasul tuça."
John,5,15,O manuś telǎrdǎs haj phendǎs le barenqe le judeenqe ke o Isus si Kodova kaj sastǎrdǎs les.
John,5,16,"Anda kodoja von kamenas te keren nasul le Isusosqe ⌞⌞thaj te mudaren Les⌟⌟, sosqe kadala bukǎ kerelas len kana sas o Savato."
John,5,17,"Tha' o Isus phendǎs lenqe: — Mirro Dad kerel buki vi akana, haj vi Me kerav buki ⌞sar Lesθe⌟."
John,5,18,"Thaj anda kodoja ol bare le judeenqe vi maj but rodenas te mudaren Les: na numaj ke na inkerelas le Savatosqo ges, tha', maj phenelas ke o Del si Lesqo Dad, kerindoj Pes sar o Del. So kerel o Dad, kerel vi o Ćhavo"
John,5,19,"Atunći o Isus phendǎs lenqe: — Ćaćes, ćaćes phenav tumenqe ke o Ćhavo n‑aśtil te kerel khanći Pesθar, tha' numaj so dikhel ke kerel o Dad. So kerel o Dad, kerel vi o Ćhavo sa kadja:"
John,5,20,"sosqe o Dad jubil le Ćhaves haj sikavel Lesqe sǎ so kerel. Haj sikavela Lesqe bukǎ vi maj bare kadalenθar, kaj tume te aćhen bimujesqo."
John,5,21,"Haj kadja sar o Dad ʒivdǎrel le mulen haj kerel len te ʒiven, sa kadja vi o Ćhavo del ʒivipen orkas kamel Vov."
John,5,22,"Tha' o Dad na krisinǎrel khanikas, thaj kerdǎs le Ćhaves o krisinitori savorrenqo,"
John,5,23,"kaj savorre te den pakǐv le Ćhaves sa kadja sar den pakǐv le Dades. Kodova kaj na del pakǐv le Ćhaves, na del pakǐv nići le Dades, kaj bićhaldǎs Les."
John,5,24,"Ćaćes, ćaćes phenav tumenqe ke kon aśunel Manθar haj pakǎl Kodoles kaj bićhaldǎs Man, si les ʒivipen bimerimasqo haj na avel k‑e kris, haj nakhlǎs katar o meripen k‑o ʒivipen."
